ID,Set,District,Block,CultLand,CropTillageDate,CropTillageMonth,CropTillageDepth,CropEstMethod,RcNursEstDate,NursingMonth,SeedingSowingTransplanting,SowTransplantMonth,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,TransIrriCost_per_Acre,StandingWater,Ganaura,Ganaura_capped,Ganaura_per_Acre,CropOrgFYM,CropOrgFYM_per_Acre,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalDAP_per_Acre,BasalUrea,BasalUrea_per_Acre,MineralFertAppMethod,1tdUrea,1tdUrea_per_Acre,1appDaysUrea,2tdUrea,2tdUrea_per_Acre,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_date,HarvestMonth,Harv_hand_rent,Harv_hand_rent_per_Acre,Threshing_date,ThreshingMonth,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,Yield,Yield_per_Acre,LandPrepMethod_TractorPlough,LandPrepMethod_FourWheelTracRotavator,LandPrepMethod_WetTillagePuddling,LandPrepMethod_BullockPlough,LandPrepMethod_Other,NursDetFactor_CalendarDate,NursDetFactor_PreMonsoonShowers,NursDetFactor_IrrigWaterAvailability,NursDetFactor_LabourAvailability,NursDetFactor_SeedAvailability,TransDetFactor_LabourAvailability,TransDetFactor_CalendarDate,TransDetFactor_RainArrival,TransDetFactor_IrrigWaterAvailability,TransDetFactor_SeedlingAge,CropbasalFerts_Urea,CropbasalFerts_DAP,CropbasalFerts_Other,CropbasalFerts_NPK,CropbasalFerts_MoP,CropbasalFerts_NPKS,CropbasalFerts_SSP,CropbasalFerts_None,FirstTopDressFert_Urea,FirstTopDressFert_DAP,FirstTopDressFert_NPK,FirstTopDressFert_NPKS,FirstTopDressFert_SSP,FirstTopDressFert_Other,OrgFertilizers_Ganaura,OrgFertilizers_FYM,OrgFertilizers_VermiCompost,OrgFertilizers_Pranamrit,OrgFertilizers_Ghanajeevamrit,OrgFertilizers_Jeevamrit,OrgFertilizers_PoultryManure,Days_bw_Nurs_SowTransp,Days_bw_SowTransp_Harv,Days_bw_Harv_Thresh,Days_bw_Nurs_Harv,Nb_of_NaN,Past_YpA_Avg,Days_Harv_Thresh,Season,harvest-thresh-duration,tillage-harvest-duration,irrigation-per-acre
ID_7UFEF4HG840H,test,Gaya,Wazirganj,44,2022-07-02,July,5,Manual_PuddledRandom,2022-06-28,June,2022-07-29,July,2.0,4.0,Boring,Electric,40.0,154.2857142857143,2.0,2.0,2.0,7.714285714285716,0.0,0.0,SoilApplied,2,7.0,27.000000000000007,7.0,27.000000000000007,SoilApplied,10.0,38.57142857142858,45.0,0.0,0.0,,Broadcasting,hand,2022-10-20,October,100.0,385.7142857142858,2022-10-28,October,hand,30,10,plowed_in_soil,0.2592592592592592,560,2160.0000000000005,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,31.0,83.0,8.0,114.0,1,2161.3500000000004,8,Monsoon,118,110,15.428571428571432
ID_BO12SG0KBDUL,test,Gaya,Wazirganj,23,2022-07-04,July,4,Manual_PuddledRandom,2022-06-19,June,2022-07-18,July,2.0,4.0,Boring,Electric,98.0,1323.0000000000014,5.0,3.0,3.0,40.50000000000004,0.0,0.0,SoilApplied,2,3.0,40.50000000000004,3.0,40.50000000000004,Broadcasting,3.0,40.50000000000004,28.0,0.0,0.0,,Broadcasting,hand,2022-10-20,October,200.0,2700.0000000000027,2022-11-24,November,machine,23,10,plowed_in_soil,0.074074074074074,158,2133.0000000000023,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,29.0,94.0,35.0,123.0,1,2160.4500000000003,35,Monsoon,143,108,54.00000000000006
ID_613DR3X7YE17,test,Gaya,Wazirganj,16,2022-06-29,June,4,Manual_PuddledRandom,2022-06-21,June,2022-07-21,July,2.0,4.0,Boring,Electric,105.0,1417.5000000000014,4.0,3.0,3.0,40.50000000000004,0.0,0.0,SoilApplied,2,3.0,40.50000000000004,3.0,40.50000000000004,Broadcasting,3.0,40.50000000000004,31.0,0.0,0.0,,Broadcasting,hand,2022-10-20,October,100.0,1350.0000000000014,2022-11-26,November,machine,25,10,plowed_in_soil,0.074074074074074,165,2227.5000000000023,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,30.0,91.0,37.0,121.0,1,2162.7000000000003,37,Monsoon,150,113,54.00000000000006
ID_OJ1M0NRVUD5F,test,Gaya,Wazirganj,60,2022-07-06,July,5,Manual_PuddledRandom,2022-06-28,June,2022-07-24,July,2.0,10.0,Boring,Electric,120.0,216.0,4.0,7.0,7.0,12.6,0.0,0.0,SoilApplied,2,15.0,27.0,15.0,27.0,Broadcasting,20.0,36.0,45.0,0.0,0.0,,Broadcasting,hand,2022-10-20,October,100.0,180.0,2022-10-30,October,hand,25,10,plowed_in_soil,0.5555555555555556,1200,2160.0,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,26.0,88.0,10.0,114.0,1,2162.7000000000003,10,Monsoon,116,106,18.0
ID_I7PZ4FYF5GJR,test,Gaya,Wazirganj,50,2022-07-07,July,2,Manual_PuddledRandom,2022-07-01,July,2022-07-29,July,2.0,6.0,Boring,Electric,60.0,162.00000000000003,3.0,3.0,3.0,8.100000000000001,0.0,0.0,SoilApplied,2,10.0,27.000000000000007,10.0,27.000000000000007,Broadcasting,15.0,40.50000000000001,45.0,0.0,0.0,,Broadcasting,hand,2022-10-20,October,100.0,270.00000000000006,2022-10-30,October,hand,25,10,plowed_in_soil,0.3703703703703703,800,2160.0000000000005,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,28.0,83.0,10.0,111.0,1,2162.7000000000003,10,Monsoon,115,105,16.200000000000003
ID_J8NDGCDGLFRR,test,Gaya,Wazirganj,29,2022-06-27,June,4,Manual_PuddledRandom,2022-06-22,June,2022-07-19,July,2.0,5.0,Boring,Electric,118.0,1062.0,6.0,3.0,3.0,27.0,0.0,0.0,SoilApplied,2,3.0,27.0,3.0,27.0,Broadcasting,3.0,27.0,28.0,0.0,0.0,,Broadcasting,hand,2022-10-20,October,300.0,2700.0,2022-11-25,November,machine,23,10,plowed_in_soil,0.1111111111111111,240,2160.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,27.0,93.0,36.0,120.0,1,2162.7000000000003,36,Monsoon,151,115,45.0
ID_GXWZDA7AC7HF,test,Gaya,Wazirganj,24,2022-07-05,July,4,Manual_PuddledRandom,2022-06-21,June,2022-07-27,July,2.0,4.0,Boring,Electric,110.0,1485.0000000000014,5.0,3.0,3.0,40.50000000000004,0.0,0.0,SoilApplied,2,3.0,40.50000000000004,3.0,40.50000000000004,Broadcasting,3.0,40.50000000000004,23.0,0.0,0.0,,Broadcasting,hand,2022-10-21,October,200.0,2700.0000000000027,2022-11-18,November,machine,25,10,plowed_in_soil,0.074074074074074,160,2160.0000000000023,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,36.0,86.0,28.0,122.0,1,2213.400000000001,28,Monsoon,136,108,54.00000000000006
ID_1QG77XT8LND6,test,Gaya,Wazirganj,24,2022-06-26,June,4,Manual_PuddledRandom,2022-06-28,June,2022-07-22,July,2.0,3.0,Boring,Electric,30.0,405.0000000000004,3.0,3.0,3.0,40.50000000000004,0.0,0.0,SoilApplied,2,2.0,27.00000000000003,2.0,27.00000000000003,Broadcasting,2.0,27.00000000000003,2.0,0.0,0.0,,Broadcasting,hand,2022-10-21,October,300.0,4050.000000000004,2022-11-25,November,machine,26,10,plowed_in_soil,0.074074074074074,260,3510.000000000004,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,24.0,91.0,35.0,115.0,1,2258.400000000001,35,Monsoon,152,117,40.50000000000004
ID_PAN1YDDWKMLU,test,Gaya,Wazirganj,24,2022-07-02,July,4,Manual_PuddledRandom,2022-06-21,June,2022-07-19,July,2.0,4.0,Boring,Electric,98.0,1323.0000000000014,4.0,4.0,4.0,54.00000000000006,0.0,0.0,SoilApplied,2,2.0,27.00000000000003,2.0,27.00000000000003,Broadcasting,3.0,40.50000000000004,28.0,0.0,0.0,,Broadcasting,hand,2022-10-21,October,200.0,2700.0000000000027,2022-11-26,November,machine,25,10,plowed_in_soil,0.074074074074074,160,2160.0000000000023,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,28.0,94.0,36.0,122.0,1,2258.400000000001,36,Monsoon,147,111,54.00000000000006
ID_EGS1PLIV7XRV,test,Gaya,Wazirganj,21,2022-07-05,July,4,Manual_PuddledRandom,2022-06-22,June,2022-07-22,July,2.0,4.0,Boring,Electric,105.0,1417.5000000000014,6.0,3.0,3.0,40.50000000000004,0.0,0.0,SoilApplied,2,4.0,54.00000000000006,4.0,54.00000000000006,Broadcasting,4.0,54.00000000000006,26.0,0.0,0.0,,Broadcasting,hand,2022-10-21,October,400.0,5400.0000000000055,2022-12-16,December,machine,23,10,plowed_in_soil,0.074074074074074,158,2133.0000000000023,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,30.0,91.0,56.0,121.0,1,2258.4000000000015,56,Monsoon,164,108,54.00000000000006
ID_G2PKGGH0MEHM,test,Gaya,Wazirganj,24,2022-06-29,June,4,Manual_PuddledRandom,2022-06-28,June,2022-07-24,July,2.0,4.0,Boring,Electric,98.0,882.0,6.0,2.0,2.0,18.0,0.0,0.0,SoilApplied,2,3.0,27.0,3.0,27.0,Broadcasting,3.0,27.0,36.0,0.0,0.0,,Broadcasting,hand,2022-10-21,October,300.0,2700.0,2022-11-30,November,machine,23,10,plowed_in_soil,0.1111111111111111,252,2268.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,26.0,89.0,40.0,115.0,1,2259.750000000001,40,Monsoon,154,114,36.0
ID_DCJGX8V77FZN,test,Gaya,Wazirganj,25,2022-06-30,June,4,Manual_PuddledRandom,2022-06-18,June,2022-07-20,July,2.0,4.0,Boring,Electric,95.0,855.0,5.0,3.0,3.0,27.0,0.0,0.0,SoilApplied,2,3.0,27.0,3.0,27.0,Broadcasting,3.0,27.0,29.0,0.0,0.0,,Broadcasting,hand,2022-10-21,October,300.0,2700.0,2022-11-24,November,machine,25,10,plowed_in_soil,0.1111111111111111,250,2250.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,32.0,93.0,34.0,125.0,1,2262.750000000001,34,Monsoon,147,113,36.0
ID_GHIUJCUYJ86Q,test,Gaya,Wazirganj,80,2022-07-07,July,5,Manual_PuddledRandom,2022-06-28,June,2022-07-20,July,2.0,15.0,Boring,Electric,150.0,202.5,4.0,0.0,0.0,0.0,0.0,0.0,,2,20.0,27.0,20.0,27.0,Broadcasting,30.0,40.5,45.0,0.0,0.0,,Broadcasting,hand,2022-10-22,October,100.0,135.0,2022-10-29,October,hand,20,10,plowed_in_soil,0.7407407407407407,1600,2160.0,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,22.0,94.0,7.0,116.0,2,2226.750000000001,7,Monsoon,114,107,20.25
ID_K9MMVQBHNSWY,test,Gaya,Wazirganj,60,2022-07-03,July,5,Manual_PuddledRandom,2022-06-27,June,2022-07-26,July,2.0,15.0,Boring,Electric,150.0,202.5,4.0,0.0,0.0,0.0,0.0,0.0,,3,20.0,27.0,20.0,27.0,Broadcasting,20.0,27.0,20.0,0.0,0.0,,Broadcasting,hand,2022-10-22,October,100.0,135.0,2022-10-31,October,hand,25,10,plowed_in_soil,0.7407407407407407,1600,2160.0,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,29.0,88.0,9.0,117.0,2,2226.750000000001,9,Monsoon,120,111,20.25
ID_W78X8XP3VAD2,test,Gaya,Wazirganj,6,2022-06-29,June,4,Manual_PuddledRandom,2022-06-30,June,2022-07-22,July,3.0,2.0,Boring,Electric,20.0,270.0000000000003,3.0,1.0,1.0,13.500000000000014,0.0,0.0,SoilApplied,2,2.0,27.00000000000003,2.0,27.00000000000003,Broadcasting,5.0,67.50000000000007,25.0,0.0,0.0,,Broadcasting,hand,2022-10-22,October,100.0,1350.0000000000014,2022-11-12,November,machine,30,10,plowed_in_soil,0.074074074074074,80,1080.0000000000011,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,22.0,92.0,21.0,114.0,1,2190.750000000001,21,Monsoon,136,115,27.00000000000003
ID_7GJ2IJMLT0Q1,test,Gaya,Wazirganj,10,2022-06-25,June,4,Manual_PuddledRandom,2022-06-27,June,2022-07-19,July,2.0,3.0,Boring,Electric,30.0,202.50000000000009,3.0,2.0,2.0,13.500000000000004,0.0,0.0,SoilApplied,2,3.0,20.250000000000004,3.0,20.250000000000004,Broadcasting,6.0,40.50000000000001,25.0,0.0,0.0,,Broadcasting,hand,2022-10-22,October,100.0,675.0000000000001,2022-11-12,November,machine,30,10,plowed_in_soil,0.1481481481481481,320,2160.0000000000005,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,22.0,95.0,21.0,117.0,1,2191.650000000001,21,Monsoon,140,119,20.250000000000004
ID_YFGGTGPE9WZN,test,Gaya,Wazirganj,30,2022-07-01,July,5,Manual_PuddledRandom,2022-06-25,June,2022-07-25,July,2.0,6.0,Boring,Electric,50.0,168.75,2.0,4.0,4.0,13.5,0.0,0.0,SoilApplied,1,10.0,33.75,10.0,33.75,Broadcasting,0.0,0.0,,0.0,0.0,,,hand,2022-10-22,October,100.0,337.5,2022-10-30,October,hand,30,10,plowed_in_soil,0.2962962962962963,640,2160.0,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,30.0,89.0,8.0,119.0,3,2189.400000000001,8,Monsoon,121,113,20.25
ID_0GLZXGBXJOOB,test,Gaya,Wazirganj,40,2022-07-05,July,5,Manual_PuddledRandom,2022-06-24,June,2022-07-26,July,2.0,6.0,Canal,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,2,0.0,0.0,15.0,57.85714285714288,Broadcasting,15.0,57.85714285714288,45.0,0.0,0.0,,Broadcasting,hand,2022-10-22,October,100.0,385.7142857142858,2022-10-29,October,machine,25,10,plowed_in_soil,0.2592592592592592,560,2160.0000000000005,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,32.0,88.0,7.0,120.0,4,2189.400000000001,7,Monsoon,116,109,23.14285714285715
ID_LX8BHG4HEEZL,test,Gaya,Wazirganj,38,2022-06-30,June,4,Manual_PuddledRandom,2022-06-21,June,2022-07-17,July,2.0,4.0,Boring,Electric,110.0,1485.0000000000014,4.0,3.0,3.0,40.50000000000004,0.0,0.0,SoilApplied,2,2.0,27.00000000000003,2.0,27.00000000000003,Broadcasting,3.0,40.50000000000004,22.0,0.0,0.0,,Broadcasting,hand,2022-10-22,October,200.0,2700.0000000000027,2022-11-17,November,machine,24,10,plowed_in_soil,0.074074074074074,160,2160.0000000000023,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,26.0,97.0,26.0,123.0,1,2189.400000000001,26,Monsoon,140,114,54.00000000000006
ID_4WFGZS9QR1NJ,test,Gaya,Wazirganj,24,2022-07-01,July,4,Manual_PuddledRandom,2022-06-25,June,2022-07-22,July,1.0,2.0,Boring,Electric,20.0,135.00000000000003,2.0,2.0,2.0,13.500000000000004,0.0,0.0,SoilApplied,2,2.0,13.500000000000004,2.0,13.500000000000004,Broadcasting,2.0,13.500000000000004,21.0,0.0,0.0,,Broadcasting,hand,2022-10-22,October,400.0,2700.0000000000005,2022-11-25,November,machine,25,10,plowed_in_soil,0.1481481481481481,320,2160.0000000000005,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,27.0,92.0,34.0,119.0,1,2189.400000000001,34,Monsoon,147,113,13.500000000000004
ID_AU8NFMW9ESS5,test,Gaya,Wazirganj,40,2022-07-01,July,4,Manual_PuddledRandom,2022-06-25,June,2022-07-27,July,2.0,10.0,Canal,,0.0,0.0,3.0,0.0,0.0,0.0,5.0,27.0,SoilApplied,2,10.0,53.99999999999999,10.0,53.99999999999999,Broadcasting,15.0,80.99999999999999,45.0,0.0,0.0,,Broadcasting,hand,2022-10-22,October,100.0,540.0,2022-10-30,October,machine,30,10,plowed_in_soil,0.1851851851851852,400,2160.0,False,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,32.0,87.0,8.0,119.0,3,2189.400000000001,8,Monsoon,121,113,53.99999999999999
ID_K06XYM8SYK5F,test,Gaya,Wazirganj,50,2022-06-29,June,5,Manual_PuddledRandom,2022-06-25,June,2022-07-26,July,2.0,4.0,Rainfed,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,2,20.0,27.0,20.0,27.0,Broadcasting,30.0,40.5,45.0,0.0,0.0,,Broadcasting,hand,2022-10-22,October,100.0,135.0,2022-10-30,October,hand,25,10,plowed_in_soil,0.7407407407407407,1600,2160.0,True,False,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,31.0,88.0,8.0,119.0,5,2144.4000000000005,8,Monsoon,123,115,5.4
ID_ZRZL6LIVVI8P,test,Gaya,Wazirganj,24,2022-07-06,July,4,Manual_PuddledRandom,2022-06-22,June,2022-07-25,July,2.0,4.0,Boring,Electric,105.0,708.7500000000002,6.0,3.0,3.0,20.250000000000004,0.0,0.0,SoilApplied,2,3.0,20.250000000000004,3.0,20.250000000000004,Broadcasting,3.0,20.250000000000004,23.0,0.0,0.0,,Broadcasting,hand,2022-10-24,October,400.0,2700.0000000000005,2022-11-30,November,machine,25,10,plowed_in_soil,0.1481481481481481,322,2173.5000000000005,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,33.0,91.0,37.0,124.0,1,2146.2000000000007,37,Monsoon,147,110,27.000000000000007
ID_3ZYDLI7AHR53,test,Gaya,Wazirganj,60,2022-07-07,July,5,Manual_PuddledRandom,2022-06-27,June,2022-07-26,July,2.0,15.0,Boring,Electric,150.0,202.5,3.0,10.0,10.0,13.5,0.0,0.0,SoilApplied,2,20.0,27.0,20.0,27.0,Broadcasting,30.0,40.5,45.0,0.0,0.0,,Broadcasting,hand,2022-10-25,October,100.0,135.0,2022-10-31,October,hand,25,10,plowed_in_soil,0.7407407407407407,1600,2160.0,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,29.0,91.0,6.0,120.0,1,2099.4000000000005,6,Monsoon,116,110,20.25
ID_IE0ULQPJ2YC0,test,Gaya,Wazirganj,50,2022-07-08,July,5,Manual_PuddledRandom,2022-06-20,June,2022-07-27,July,2.0,8.0,Boring,Electric,50.0,135.00000000000003,2.0,0.0,0.0,0.0,0.0,0.0,,2,10.0,27.000000000000007,10.0,27.000000000000007,Broadcasting,15.0,40.50000000000001,45.0,0.0,0.0,,Broadcasting,hand,2022-10-25,October,100.0,270.00000000000006,2022-11-05,November,hand,25,10,plowed_in_soil,0.3703703703703703,800,2160.0000000000005,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,37.0,90.0,11.0,127.0,2,2100.3000000000006,11,Monsoon,120,109,21.600000000000005
ID_BL75MACSUDDT,test,Gaya,Wazirganj,20,2022-06-27,June,5,Manual_PuddledRandom,2022-06-25,June,2022-07-29,July,2.0,5.0,Canal,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,2,5.0,27.0,5.0,27.0,Broadcasting,10.0,53.99999999999999,45.0,0.0,0.0,,Broadcasting,hand,2022-10-25,October,100.0,540.0,2022-11-05,November,machine,25,10,plowed_in_soil,0.1851851851851852,400,2160.0,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,34.0,88.0,11.0,122.0,4,2096.7000000000003,11,Monsoon,131,120,26.999999999999996
ID_EBPS62XHYPTC,test,Gaya,Wazirganj,11,2022-07-05,July,4,Manual_PuddledRandom,2022-06-23,June,2022-07-21,July,2.0,4.0,Boring,Electric,98.0,882.0,6.0,3.0,3.0,27.0,0.0,0.0,SoilApplied,2,3.0,27.0,3.0,27.0,Broadcasting,3.0,27.0,31.0,0.0,0.0,,Broadcasting,hand,2022-10-25,October,200.0,1800.0,2022-12-07,December,machine,25,10,plowed_in_soil,0.1111111111111111,256,2304.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,28.0,96.0,43.0,124.0,1,2098.5000000000005,43,Monsoon,155,112,36.0
ID_45PT9OQ8F9ZD,test,Gaya,Wazirganj,42,2022-07-08,July,4,Manual_PuddledRandom,2022-06-20,June,2022-07-18,July,2.0,5.0,Boring,Electric,110.0,742.5000000000002,5.0,4.0,4.0,27.000000000000007,0.0,0.0,Broadcasting,2,3.0,20.250000000000004,3.0,20.250000000000004,Broadcasting,3.0,20.250000000000004,24.0,0.0,0.0,,Broadcasting,hand,2022-10-26,October,400.0,2700.0000000000005,2022-11-24,November,machine,24,10,plowed_in_soil,0.1481481481481481,310,2092.5000000000005,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,28.0,100.0,29.0,128.0,1,2131.5000000000005,29,Monsoon,139,110,33.75000000000001
ID_K5FMSIDQ47C8,test,Gaya,Wazirganj,12,2022-07-05,July,4,Manual_PuddledRandom,2022-06-18,June,2022-07-20,July,2.0,4.0,Boring,Electric,108.0,972.0,6.0,3.0,3.0,27.0,0.0,0.0,SoilApplied,2,3.0,27.0,3.0,27.0,Broadcasting,3.0,27.0,23.0,0.0,0.0,,Broadcasting,hand,2022-10-26,October,300.0,2700.0,2022-11-30,November,machine,24,10,plowed_in_soil,0.1111111111111111,245,2205.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,32.0,98.0,35.0,130.0,1,2133.0000000000005,35,Monsoon,148,113,36.0
ID_A80HB2HEBUUP,test,Gaya,Wazirganj,19,2022-07-01,July,4,Manual_PuddledRandom,2022-06-21,June,2022-07-19,July,2.0,4.0,Boring,Electric,97.0,654.7500000000001,5.0,3.0,3.0,20.250000000000004,0.0,0.0,SoilApplied,2,3.0,20.250000000000004,3.0,20.250000000000004,Broadcasting,3.0,20.250000000000004,25.0,0.0,0.0,,Broadcasting,hand,2022-10-26,October,400.0,2700.0000000000005,2022-11-24,November,machine,25,10,plowed_in_soil,0.1481481481481481,320,2160.0000000000005,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,28.0,99.0,29.0,127.0,1,2133.0000000000005,29,Monsoon,146,117,27.000000000000007
ID_SC2JCZ6KM8ZT,test,Gaya,Wazirganj,21,2022-07-06,July,4,Manual_PuddledRandom,2022-06-22,June,2022-07-23,July,3.0,4.0,Boring,Electric,98.0,1323.0000000000014,6.0,4.0,4.0,54.00000000000006,0.0,0.0,SoilApplied,2,3.0,40.50000000000004,3.0,40.50000000000004,Broadcasting,3.0,40.50000000000004,25.0,0.0,0.0,,Broadcasting,hand,2022-10-27,October,0.0,0.0,2022-12-09,December,machine,21,10,plowed_in_soil,0.074074074074074,255,3442.500000000004,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,31.0,96.0,43.0,127.0,1,2212.3500000000004,43,Monsoon,156,113,54.00000000000006
ID_D3AMFYYUNMSX,test,Gaya,Wazirganj,29,2022-06-28,June,4,Manual_PuddledRandom,2022-06-21,June,2022-07-19,July,2.0,5.0,Boring,Electric,110.0,990.0,6.0,3.0,3.0,27.0,0.0,0.0,SoilApplied,2,3.0,27.0,3.0,27.0,Broadcasting,3.0,27.0,21.0,0.0,0.0,,Broadcasting,hand,2022-10-27,October,300.0,2700.0,2022-11-25,November,machine,19,10,plowed_in_soil,0.1111111111111111,220,1980.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,28.0,100.0,29.0,128.0,1,2242.3500000000004,29,Monsoon,150,121,45.0
ID_G2QMT7E4GFG8,test,Gaya,Wazirganj,16,2022-06-27,June,4,Manual_PuddledRandom,2022-06-22,June,2022-07-24,July,2.0,4.0,Boring,Electric,98.0,882.0,5.0,3.0,3.0,27.0,0.0,0.0,SoilApplied,2,3.0,27.0,3.0,27.0,Broadcasting,3.0,27.0,25.0,0.0,0.0,,Broadcasting,hand,2022-10-27,October,200.0,1800.0,2022-11-23,November,machine,25,10,plowed_in_soil,0.1111111111111111,250,2250.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,32.0,95.0,27.0,127.0,1,2245.3500000000004,27,Monsoon,149,122,36.0
